id,series_key,unit,as_of_date,published_date,retrieved_at,url,content_hash,http_status,source_id,tier,audited_vs_reported,extraction_method,extractor_version,raw_snippet,value_numeric,value_text,value_low,value_high,period_start,entity_id,run_rate_vs_booked,gross_vs_net,disputed,dispute_text,note,review_status,reviewer_id,supersedes_id
129c29f7c904cd92,acq.anthropic.bun.pt,text,2025-12-03,2025-12-03,2026-09-10T09:51:37.475795Z,https://www.anthropic.com/news/anthropic-acquires-bun-as-claude-code-reaches-usd1b-milestone,f9a2b48d4671871bc3c276c6772a38cde61d101b27dbcec9d144bdd9aae64010,200,anthropic_news,4,company_stated,manual,manual-1,And today we’re announcing that Anthropic is acquiring Bun—a breakthrough JavaScript runtime—to further accelerate Claude Code.,,acquired Bun (JavaScript runtime); terms not disclosed,,,,anthropic,,,False,,Anthropic -> Bun (dev-tool runtime under Claude Code). Same post: Claude Code at $1B run-rate revenue six months after launch.,approved,merge,
