id,series_key,unit,as_of_date,published_date,retrieved_at,url,content_hash,http_status,source_id,tier,audited_vs_reported,extraction_method,extractor_version,raw_snippet,value_numeric,value_text,value_low,value_high,period_start,entity_id,run_rate_vs_booked,gross_vs_net,disputed,dispute_text,note,review_status,reviewer_id,supersedes_id
3c293fcf927c2ab7,openrouter_rankings.meta_muse_spark_1_3_contributor_20260902.tokens.d,tokens,2026-09-09,2026-09-09,2026-09-10T09:34:43.767767Z,https://openrouter.ai/rankings,fbbe594d8582a8adafcde1613efcd5b24b5f4ab29b6cbe3a59b8a245eb00429d,200,openrouter_rankings,3,reported,scrape,openrouter_rankings-1,meta/muse-spark-1.3-contributor-20260902 2026-09-09 prompt 1721153451703 completion 25335832398,1746489284101.0,,,,,,,,False,,,approved,merge,
efd67b65106b82a9,openrouter_rankings.meta_muse_spark_1_3_contributor_20260902.tokens.d,tokens,2026-09-10,2026-09-10,2026-09-11T04:52:41.279466Z,https://openrouter.ai/rankings,4b1cbcfc2f62ff66976f1857bde199758b1f420532956abf1c894f089548a02f,200,openrouter_rankings,3,reported,scrape,openrouter_rankings-1,meta/muse-spark-1.3-contributor-20260902 2026-09-10 prompt 1856342486601 completion 30470662936,1886813149537.0,,,,,,,,False,,,approved,nightly,
