id,series_key,unit,as_of_date,published_date,retrieved_at,url,content_hash,http_status,source_id,tier,audited_vs_reported,extraction_method,extractor_version,raw_snippet,value_numeric,value_text,value_low,value_high,period_start,entity_id,run_rate_vs_booked,gross_vs_net,disputed,dispute_text,note,review_status,reviewer_id,supersedes_id
be5729ab1c4d0922,epoch_dc.google_midlothian.power_mw.pt,MW,2023-11-28,2023-11-28,2026-09-21T04:35:13.401714Z,https://epoch.ai/data/data_centers/data_centers.zip,1a59b70e4149f880f29debd2130b6f3a879a5cea2b842eb3c3cc362fee5a291d,200,epoch_datacenters,6,estimated,api,epoch_datacenters-1,"{""Buildings operational"": ""0.0"", ""Data center"": ""Google Midlothian"", ""Date"": ""2023-11-28"", ""IT power (MW)"": ""0.0"", ""Power (MW)"": ""0.0""}",0.0,,,,,,,,False,,,approved,,
9342653c7a6aa186,epoch_dc.google_midlothian.power_mw.pt,MW,2024-10-01,2024-10-01,2026-09-21T04:35:13.401714Z,https://epoch.ai/data/data_centers/data_centers.zip,1a59b70e4149f880f29debd2130b6f3a879a5cea2b842eb3c3cc362fee5a291d,200,epoch_datacenters,6,estimated,api,epoch_datacenters-1,"{""Buildings operational"": ""0.0"", ""Data center"": ""Google Midlothian"", ""Date"": ""2024-10-01"", ""IT power (MW)"": ""0.0"", ""Power (MW)"": ""0.0""}",0.0,,,,,,,,False,,,approved,,
37ad6a6509107048,epoch_dc.google_midlothian.power_mw.pt,MW,2026-04-19,2026-04-19,2026-09-21T04:35:13.401714Z,https://epoch.ai/data/data_centers/data_centers.zip,1a59b70e4149f880f29debd2130b6f3a879a5cea2b842eb3c3cc362fee5a291d,200,epoch_datacenters,6,estimated,api,epoch_datacenters-1,"{""Buildings operational"": ""1.0"", ""Data center"": ""Google Midlothian"", ""Date"": ""2026-04-19"", ""IT power (MW)"": ""69.0"", ""Power (MW)"": ""82.0""}",82.0,,,,,,,,False,,,approved,,
9eb2963f5cc71e66,epoch_dc.google_midlothian.power_mw.pt,MW,2026-07-01,2026-07-01,2026-09-21T04:35:13.401714Z,https://epoch.ai/data/data_centers/data_centers.zip,1a59b70e4149f880f29debd2130b6f3a879a5cea2b842eb3c3cc362fee5a291d,200,epoch_datacenters,6,estimated,api,epoch_datacenters-1,"{""Buildings operational"": ""1.0"", ""Data center"": ""Google Midlothian"", ""Date"": ""2026-07-01"", ""IT power (MW)"": ""103.0"", ""Power (MW)"": ""123.0""}",123.0,,,,,,,,False,,,approved,,
